OrderID,CustomerID,OrderDate,TotalAmount
833,4275,2023-11-14,4188.0
834,453,2024-06-03,1162.47
835,1693,2024-08-09,0.0
836,8644,2023-01-13,15475.4
837,6700,2024-07-11,2504.56
838,7273,2023-01-27,14857.15
839,1419,2023-12-25,16326.09
840,2567,2023-08-05,10761.82
841,8945,2023-12-16,4272.95
842,9573,2024-09-08,3233.06
843,9705,2023-03-09,7666.89
844,6535,2024-08-18,5223.87
845,4560,2024-02-17,14789.52
846,2552,2023-10-01,4762.59
847,7701,2023-01-30,3185.48
848,8173,2023-02-06,0.0
849,2881,2024-08-26,7268.19
850,2662,2023-07-07,4218.53
851,6803,2023-05-14,7998.5
852,7555,2023-05-07,7256.14
853,6090,2023-06-24,7437.88
854,6586,2023-03-18,8909.8
855,6017,2024-07-11,0.0
856,1473,2023-03-11,3152.35
857,385,2023-08-25,7007.99
858,4413,2024-11-17,6915.08
859,4532,2024-02-08,862.81
860,9100,2024-05-19,8295.75
861,6609,2024-04-21,23814.91
862,6077,2024-07-24,1209.18
863,2111,2023-11-18,7794.53
864,4887,2023-03-06,0.0
865,3433,2023-03-16,7184.67
866,661,2023-05-01,6648.03
867,2270,2024-03-21,7363.27
868,8890,2023-10-06,825.94
869,493,2024-05-16,8476.22
870,1230,2024-01-27,600.01
871,44,2023-07-18,4528.01
872,5582,2024-06-10,1799.9
873,8617,2023-10-09,2993.02
874,8932,2024-09-07,18007.18
875,9899,2024-01-05,4193.19
876,6202,2023-05-24,3958.56
877,8078,2024-02-28,7274.31
878,3319,2023-10-10,6850.22
879,1083,2023-05-30,11027.55
880,5853,2024-12-04,9754.09
881,4277,2024-04-17,1935.43
882,4083,2023-07-07,10481.69
883,2308,2024-08-31,21882.23
884,1379,2024-01-10,18259.52
885,9384,2024-08-17,9957.55
886,1106,2024-04-30,11558.23
887,1046,2024-09-07,3952.45
888,9875,2024-07-17,7361.28
889,8656,2024-01-10,0.0
890,3597,2024-08-31,25616.42
891,7287,2023-02-20,0.0
892,398,2023-03-20,604.59
893,3247,2023-05-24,6717.52
894,7920,2024-03-21,3247.96
895,9421,2022-12-25,13575.48
896,8176,2024-11-07,13843.48
897,7821,2023-03-16,10067.0
898,6451,2024-06-10,10465.21
899,6067,2024-04-06,9585.42
900,320,2023-09-25,14101.36
901,2936,2023-04-29,1220.36
902,2834,2024-06-13,6052.09
903,5133,2023-02-28,2675.35
904,6706,2024-10-23,14184.09
905,2067,2024-04-11,793.67
906,5955,2024-01-21,985.11
907,9035,2024-01-16,12182.86
908,4652,2023-03-27,1810.5
909,193,2024-10-05,2843.16
910,1738,2023-01-09,10873.47
911,5996,2023-03-29,3296.2
912,6095,2023-01-01,4973.77
913,5156,2023-04-18,477.22
914,177,2024-04-10,8980.72
915,3950,2024-03-04,10721.29
916,3647,2023-12-19,0.0
917,9735,2024-07-30,6723.44
918,3680,2024-04-13,1397.91
919,3079,2022-12-28,6792.2
920,1117,2023-01-11,14565.9
921,4427,2023-09-08,2991.72
922,3123,2024-12-20,7974.05
923,2775,2023-10-19,12926.49
924,5437,2024-02-12,5.89
925,3736,2024-06-17,0.0
926,3939,2024-03-26,14327.35
927,7289,2024-08-20,6685.04
928,6489,2024-01-13,9690.03
929,7085,2024-08-05,19588.01
930,8075,2023-07-31,14892.69
931,4647,2023-01-23,13500.71
932,3467,2023-08-06,893.74
933,5451,2024-05-20,9896.3
934,9280,2023-09-08,10203.19
935,6058,2024-11-19,3799.2
936,9875,2023-04-13,6957.87
937,2373,2024-08-26,4557.43
938,6636,2024-04-23,9124.38
939,4803,2024-06-12,8615.35
940,8944,2024-07-11,6559.12
941,8706,2024-01-24,4348.4
942,7511,2024-01-07,7281.58
943,6635,2024-11-27,5812.12
944,6718,2024-07-21,17788.74
945,5113,2023-12-07,5525.78
946,6002,2024-11-17,14422.18
947,2070,2023-09-27,7343.37
948,4020,2023-09-07,14801.34
949,3652,2023-03-14,1894.76
950,8729,2024-03-08,13371.25
951,6601,2024-07-29,3426.17
952,5551,2023-07-16,4392.44
953,7980,2024-02-17,7382.19
954,7227,2024-02-03,11478.41
955,5606,2023-05-20,4036.68
956,5152,2024-09-15,15584.31
957,9960,2023-01-30,7739.31
958,1048,2023-04-01,6945.0
959,1005,2023-05-01,10429.85
960,4226,2023-07-20,18907.63
961,6239,2023-12-25,12716.97
962,8549,2023-09-14,5763.14
963,54,2023-06-29,12983.64
964,6671,2023-07-14,4384.74
965,5042,2023-03-06,1317.76
966,4858,2024-01-10,15358.07
967,7960,2024-12-05,12943.68
968,5767,2023-03-12,467.74
969,8870,2023-07-15,8896.85
970,7193,2024-08-23,5555.22
971,7487,2024-07-31,5009.44
972,7268,2023-04-14,2162.85
973,371,2023-09-03,0.0
974,9210,2024-02-09,3480.51
975,1552,2024-11-13,3150.78
976,2018,2023-03-26,4722.88
977,4790,2023-08-31,0.0
978,5555,2023-07-20,13554.12
979,4717,2023-01-25,11122.4
980,4815,2024-03-17,18742.11
981,5594,2023-09-22,3884.24
982,9808,2024-03-06,5840.22
983,5117,2023-04-24,1587.71
984,7792,2024-02-12,2722.47
985,4278,2023-12-20,0.0
986,5826,2023-10-17,5928.91
987,4257,2023-07-17,16132.51
988,9689,2023-10-01,12974.76
989,9734,2023-08-12,5254.07
990,9234,2023-09-04,20545.56
991,7190,2024-01-22,4738.5
992,4352,2024-07-20,8476.53
993,4436,2024-07-01,2655.92
994,2928,2023-03-06,1335.52
995,6065,2024-05-17,6330.25
996,4500,2024-05-08,8411.85
997,7876,2024-08-10,9377.35
998,8090,2024-01-29,15116.28
999,3086,2024-04-06,9167.29
1000,8105,2024-11-18,11471.59
1001,6129,2023-11-10,0.0
1002,4816,2023-04-04,19486.41
1003,7749,2023-10-08,6189.5
1004,726,2024-01-14,7858.98
1005,7776,2024-03-23,6095.39
1006,4856,2023-02-09,16239.96
1007,9493,2023-03-05,1650.48
1008,5260,2024-06-24,2666.14
1009,7895,2023-08-22,3049.09
1010,7160,2024-06-29,14440.5
1011,4980,2024-08-23,8361.61
1012,4985,2023-03-28,16015.23
1013,3086,2023-11-21,17778.0
1014,8628,2023-12-22,156.12
1015,4564,2023-10-06,13042.8
1016,3657,2023-04-13,6151.4
1017,9983,2023-03-03,10266.35
1018,7532,2024-09-22,9013.1
1019,8812,2024-06-06,3983.85
1020,4276,2024-08-27,6089.65
1021,6413,2024-09-12,201.3
1022,3735,2023-07-22,9660.24
1023,9662,2023-08-05,2332.41
1024,2359,2023-07-22,9399.27
1025,8025,2024-06-06,3377.79
1026,6373,2024-06-21,0.0
1027,6728,2023-07-06,0.0
1028,5625,2024-02-01,6671.04
1029,7809,2023-11-20,131.08
1030,1752,2024-05-26,14929.28
1031,2000,2023-03-03,3259.86
1032,8884,2023-01-02,20644.35
1033,3546,2023-06-08,2820.76
1034,7529,2023-02-13,5913.85
1035,4826,2024-03-16,21857.44
1036,7054,2023-05-06,0.0
1037,2956,2023-03-13,18912.23
1038,3668,2023-08-30,5202.09
1039,8815,2024-04-20,2112.48
1040,2692,2023-11-12,9756.94
1041,2089,2024-10-23,21569.67
1042,3694,2024-03-20,22840.5
1043,4296,2024-11-01,3374.82
1044,2331,2023-07-17,12926.98
1045,7543,2023-07-05,7792.14
1046,9915,2023-05-19,5934.53
1047,3252,2023-07-08,9014.95
1048,3378,2024-10-10,2847.04
1049,8316,2024-12-12,5731.55
1050,714,2023-06-14,3661.39
1051,1367,2024-06-13,3537.8
1052,2364,2023-02-01,1399.0
1053,4798,2023-06-03,13264.55
1054,504,2023-10-06,7718.81
1055,6956,2023-01-12,7587.24
1056,190,2024-05-17,2797.72
1057,5182,2024-10-20,2972.96
1058,8681,2024-08-01,10582.41
1059,6947,2023-07-26,420.21
1060,3222,2023-01-17,9893.19
1061,8929,2023-07-08,19495.33
1062,194,2024-06-30,17149.08
1063,4702,2023-12-19,17827.13
1064,5217,2023-06-02,8971.15
1065,596,2023-03-23,0.0
1066,2691,2023-04-25,12155.41
1067,9245,2024-08-19,6781.63
1068,1752,2023-06-15,11613.72
1069,1977,2024-06-12,3981.03
1070,2103,2024-12-12,3774.39
1071,9466,2024-04-17,10616.07
1072,9870,2024-01-13,13138.87
1073,4821,2023-08-26,13975.42
1074,6743,2023-03-12,0.0
1075,3070,2024-12-19,16778.15
1076,311,2024-07-24,10365.89
1077,4673,2023-03-02,0.0
1078,506,2023-06-04,1983.26
1079,8007,2023-12-15,4209.96
1080,4910,2023-09-08,1649.61
1081,8686,2023-11-23,3176.01
1082,4184,2024-05-04,7418.36
1083,6327,2023-06-17,6849.3
1084,7559,2024-02-15,18309.48
1085,9634,2024-08-17,3062.69
1086,8441,2023-10-22,2072.1
1087,3929,2023-09-01,11506.22
1088,5843,2023-01-04,1641.07
1089,8189,2023-11-07,2406.15
1090,2319,2024-08-03,14891.68
1091,1183,2024-01-22,2728.66
1092,5776,2023-05-18,12945.63
1093,6677,2024-10-30,12364.98
1094,9001,2024-04-21,10076.48
1095,7861,2023-06-29,12800.83
1096,7954,2023-03-14,9147.53
1097,8155,2023-06-15,25301.27
1098,7562,2024-03-21,3318.9
1099,4396,2023-10-13,7946.9
1100,8308,2023-09-08,1652.36
1101,9319,2023-06-10,3720.54
1102,3718,2024-08-22,16439.85
1103,5072,2024-06-05,1575.39
1104,5194,2023-08-12,10698.27
1105,9318,2024-06-15,1719.52
1106,4421,2024-03-17,12751.3
1107,7471,2023-05-28,7461.33
1108,3519,2024-01-22,1516.56
1109,7160,2024-06-04,12310.33
1110,5892,2024-11-25,4455.43
1111,8522,2024-12-17,4206.3
1112,3175,2024-11-21,10695.98
1113,8213,2023-12-16,8524.04
1114,3177,2024-11-02,9306.89
1115,8763,2024-08-09,13073.48
1116,4319,2024-01-10,3034.49
1117,7014,2024-01-19,6612.04
1118,7401,2024-06-18,6104.13
1119,5765,2024-04-21,12682.53
1120,5807,2023-07-21,3764.36
1121,5234,2023-12-29,7948.77
1122,2445,2024-05-27,4377.99
1123,6455,2023-01-05,110.6
1124,3920,2023-04-10,4869.38
1125,3123,2023-05-09,738.29
1126,6006,2024-04-24,16481.66
1127,1948,2024-12-01,1233.8
1128,6317,2023-09-17,5167.5
1129,2996,2023-01-31,7764.56
1130,7012,2023-04-29,4757.42
1131,5107,2023-12-28,10213.42
1132,7670,2024-04-18,8258.03
1133,1892,2024-12-19,14565.4
1134,7385,2023-06-22,5385.99
1135,2388,2024-08-24,6770.56
1136,6893,2023-08-11,5052.83
1137,3741,2023-11-03,14150.63
1138,1799,2024-06-10,820.15
1139,541,2023-10-01,6561.08
1140,8610,2023-07-30,23754.48
1141,9908,2024-11-09,10428.5
1142,4587,2024-04-21,7573.16
1143,1190,2023-01-15,4547.96
1144,6452,2024-11-12,1038.15
1145,909,2024-02-13,7961.8
1146,5283,2023-10-26,9603.31
1147,511,2023-09-27,11088.06
1148,4309,2024-04-24,8931.15
1149,3939,2023-02-21,9778.3
1150,9323,2024-03-24,6958.25
1151,134,2024-12-04,12576.34
1152,5495,2023-07-14,22891.6
1153,8027,2023-10-14,11553.85
1154,8061,2024-09-28,15545.29
1155,7140,2024-08-08,0.0
1156,7068,2023-07-05,5574.18
1157,3229,2024-08-09,6579.84
1158,9275,2023-12-27,8325.6
1159,184,2023-11-21,16002.97
1160,403,2023-02-25,21701.78
1161,788,2024-10-31,9873.56
1162,2877,2024-11-02,22937.21
1163,2834,2024-01-24,3389.48
1164,5015,2024-01-24,3386.95
1165,7451,2023-08-03,4672.86
1166,3431,2023-07-22,10790.44
1167,8904,2022-12-31,0.0
1168,4110,2023-12-21,5152.37
1169,3532,2023-04-22,12820.44
1170,6189,2024-06-28,7943.97
1171,6801,2023-02-17,6500.22
1172,5489,2024-04-17,215.83
1173,2676,2023-03-26,3434.25
1174,47,2024-12-06,3117.5
1175,2502,2023-10-28,6890.75
1176,3784,2024-11-17,10287.88
1177,5307,2024-02-29,4509.2
1178,6667,2024-01-05,2361.47
1179,8999,2023-10-11,1145.35
1180,5566,2024-11-23,197.16
1181,2688,2023-11-05,17495.86
1182,9599,2024-11-16,0.0
1183,2005,2024-06-20,1740.78
1184,6951,2023-01-27,6839.47
1185,765,2024-02-05,11.78
1186,2513,2023-02-22,5806.81
1187,8948,2024-03-03,11477.83
1188,1034,2023-12-30,4321.94
1189,3591,2023-05-24,5482.7
1190,9869,2023-05-01,7389.56
1191,7713,2023-04-13,667.48
1192,7778,2024-01-15,11272.19
1193,1345,2024-05-08,10117.38
1194,9285,2024-05-08,8627.39
1195,7093,2024-03-11,0.0
1196,633,2023-04-18,11061.53
1197,5417,2023-11-07,2764.1
1198,830,2023-05-13,26505.36
1199,7320,2024-11-08,0.0
1200,550,2023-06-11,12931.07
1201,5714,2024-12-13,24907.24
1202,4405,2023-06-05,15011.46
1203,7242,2024-05-11,12469.76
1204,216,2023-03-21,5064.39
1205,6055,2023-12-11,0.0
1206,1568,2023-08-15,4995.92
1207,7006,2024-01-01,22119.39
1208,8750,2024-06-08,28082.86
1209,2439,2024-10-30,378.96
1210,2065,2024-06-04,7786.73
1211,9005,2024-08-27,5888.16
1212,2719,2022-12-30,2615.36
1213,9468,2023-04-30,2456.7
1214,2681,2024-04-10,0.0
1215,7280,2023-02-18,11051.79
1216,9215,2023-05-30,15343.51
1217,8258,2024-08-30,4946.82
1218,4755,2024-08-19,10444.64
1219,1361,2023-07-02,5875.52
1220,1982,2024-06-02,5793.12
1221,1470,2024-07-23,1312.69
1222,1520,2024-06-30,16407.48
1223,9185,2024-09-12,10317.67
1224,6041,2024-03-14,3057.76
1225,6670,2024-09-07,5831.4
1226,6505,2024-05-06,1280.8
1227,6402,2022-12-28,2821.02
1228,824,2024-02-11,2931.42
1229,6857,2024-08-17,2747.97
1230,6987,2024-06-09,4471.45
1231,7836,2024-12-02,2845.26
1232,9486,2024-10-23,4046.65
1233,7321,2023-08-31,11795.32
1234,3892,2023-07-06,718.29
1235,4862,2024-12-04,15818.29
1236,2326,2023-11-03,449.19
1237,9198,2024-02-07,10756.0
1238,5886,2024-03-08,6507.9
1239,7862,2024-04-16,5583.12
1240,9846,2023-03-24,1796.76
1241,2315,2024-01-22,14628.68
1242,5428,2023-08-06,12511.07
1243,195,2023-08-13,7389.84
1244,3163,2024-04-11,0.0
1245,2262,2023-04-10,0.0
1246,5174,2024-02-26,4396.76
1247,1370,2023-07-26,916.97
1248,424,2023-04-16,4251.97
1249,9466,2023-10-06,22481.88
1250,4204,2023-11-27,30253.01
1251,6214,2023-12-11,4974.42
1252,2749,2023-09-20,16277.22
1253,3388,2024-11-17,18137.02
1254,9109,2024-09-26,17152.7
1255,7253,2023-10-16,13563.89
1256,8378,2023-05-08,6127.66
1257,8535,2022-12-23,956.73
1258,8059,2024-01-20,0.0
1259,7234,2024-10-19,3283.17
1260,7441,2023-05-01,9552.87
1261,2565,2023-09-07,7100.42
1262,9141,2024-10-12,0.0
1263,1679,2023-11-16,0.0
1264,5321,2024-12-19,1443.69
1265,4711,2023-06-26,17920.34
1266,6367,2023-02-18,10659.32
1267,306,2024-06-28,7171.54
1268,3771,2024-06-30,6262.25
1269,5042,2023-10-18,8052.69
1270,9400,2024-02-17,9595.36
1271,189,2023-07-13,6165.38
1272,6966,2023-01-12,12212.62
1273,1637,2024-12-11,14404.64
1274,5799,2023-06-28,15808.44
1275,1533,2023-03-05,12253.72
1276,5676,2023-09-18,10307.24
1277,8319,2024-08-18,6425.42
1278,3241,2024-03-15,6420.46
1279,6700,2024-09-18,6319.85
1280,263,2024-11-11,14535.89
1281,4941,2023-04-22,20680.82
1282,9949,2023-09-29,0.0
1283,6348,2024-12-03,14090.27
1284,4769,2024-08-11,5130.0
1285,1578,2023-01-10,3890.54
1286,8310,2023-02-17,20539.74
1287,1743,2024-01-01,8623.27
1288,2632,2024-01-12,7601.55
1289,5145,2023-01-30,4310.92
1290,7031,2023-09-23,1652.36
1291,1100,2022-12-23,3883.14
1292,4984,2023-02-12,6453.12
1293,6062,2023-09-24,7612.14
1294,363,2023-08-30,470.22
1295,789,2023-05-22,13387.06
1296,8164,2024-01-08,8594.12
1297,5235,2024-08-11,22539.17
1298,6026,2023-12-22,10853.98
1299,8620,2024-01-09,3613.67
1300,4919,2023-01-05,0.0
1301,1186,2024-10-19,1217.19
1302,9187,2024-11-19,15329.01
1303,8097,2024-01-23,2116.84
1304,3557,2023-06-18,13387.28
1305,5736,2023-10-11,0.0
1306,4067,2023-01-07,27252.01
1307,6799,2024-03-15,8231.49
1308,7880,2023-11-16,8113.16
1309,9843,2023-03-08,7738.24
1310,4527,2023-08-24,8101.65
1311,6361,2024-04-14,16487.63
1312,2365,2024-07-16,1789.29
1313,4869,2023-05-01,7424.42
1314,398,2024-01-20,8623.38
1315,5286,2023-02-19,7484.82
1316,6662,2024-02-11,8627.61
1317,3069,2023-08-05,5829.28
1318,3088,2024-02-10,6522.9
1319,4847,2024-09-13,1570.99
1320,153,2023-08-09,6740.69
1321,3296,2024-10-25,0.0
1322,7974,2023-03-30,12012.36
1323,4324,2024-12-04,14626.05
1324,6592,2024-01-13,12891.92
1325,2574,2023-10-10,27522.39
1326,8865,2024-12-16,6857.92
1327,2346,2024-12-01,10428.12
1328,4117,2023-07-14,14375.64
1329,5150,2023-06-05,2026.17
1330,1055,2023-03-17,103.87
1331,3791,2023-07-20,14929.78
1332,9142,2024-04-19,4862.58
1333,9437,2024-05-07,9806.17
1334,7155,2024-04-15,10749.95
1335,9048,2023-02-09,0.0
1336,3424,2024-01-01,6619.55
1337,5196,2024-10-13,3665.13
1338,5220,2023-09-24,20548.54
1339,3272,2024-01-19,1098.05
1340,2532,2024-09-09,205.58
1341,8208,2023-01-20,2703.48
1342,4612,2023-04-09,3691.6
1343,9636,2024-05-21,10618.19
1344,2659,2024-02-26,3114.5
1345,7137,2023-02-06,20672.48
1346,4504,2024-11-02,9770.93
1347,9413,2023-04-14,2592.78
1348,6036,2023-02-28,3595.31
1349,2931,2023-04-19,4932.94
1350,7166,2024-01-22,0.0
1351,1708,2024-10-24,1129.51
1352,6135,2023-10-05,16499.58
1353,6354,2024-07-31,2460.33
1354,8505,2024-01-24,14927.0
1355,1189,2024-08-07,10270.26
1356,6780,2023-09-09,259.72
1357,8213,2024-05-09,2871.36
1358,5388,2024-05-19,0.0
1359,3048,2024-07-02,2699.5
1360,6512,2023-08-15,14973.52
1361,5405,2024-03-28,77.04
1362,185,2023-03-19,126.96
1363,2181,2023-10-03,7421.95
1364,7414,2024-09-26,6461.52
1365,6735,2024-03-01,10409.14
1366,7504,2023-06-26,5124.69
1367,1840,2023-07-11,1597.4
1368,5325,2024-11-22,5287.25
1369,8669,2024-07-11,5407.76
1370,515,2023-06-16,5533.38
1371,829,2024-01-04,7390.59
1372,1861,2023-10-29,7136.68
1373,5400,2024-11-25,0.0
1374,6507,2024-10-04,11283.31
1375,6630,2024-02-29,2384.29
1376,6136,2023-01-02,6259.28
1377,4910,2023-08-03,10472.61
1378,6609,2023-11-21,9823.99
1379,9043,2023-04-06,2437.88
1380,8688,2024-04-21,1362.84
1381,8793,2024-12-16,6644.04
1382,5515,2023-08-17,3527.8
1383,9925,2024-12-21,2783.0
1384,9546,2023-03-21,12922.81
1385,9192,2024-06-12,4264.68
1386,6420,2023-01-16,19769.71
1387,6316,2024-10-21,6337.75
1388,6346,2024-08-12,18139.04
1389,9867,2023-01-09,1205.09
1390,184,2024-02-20,3671.64
1391,6023,2023-05-20,17813.38
1392,7051,2024-10-14,8093.4
1393,6244,2023-12-14,4768.86
1394,5192,2023-04-09,10083.59
1395,147,2024-06-21,0.0
1396,5620,2023-06-04,11394.47
1397,5883,2023-06-13,2860.48
1398,5731,2024-08-21,0.0
1399,9728,2023-04-05,836.45
1400,9878,2023-03-19,9912.9
1401,6681,2024-10-08,14420.1
1402,1443,2023-06-08,6430.86
1403,3953,2023-06-24,8109.91
1404,6784,2024-09-20,3694.37
1405,5297,2024-09-28,13175.7
1406,3748,2023-05-04,20837.69
1407,9597,2024-07-31,1851.27
1408,2441,2024-10-02,5922.4
1409,4770,2024-11-25,5565.96
1410,4003,2023-01-25,24845.5
1411,932,2024-09-11,8218.09
1412,4542,2023-02-14,5993.22
1413,10,2023-03-12,2557.55
1414,6763,2024-06-09,4920.33
1415,4336,2024-08-16,7801.76
1416,8902,2024-08-16,0.0
1417,2898,2024-12-12,2503.54
1418,9242,2023-10-09,2861.55
1419,9000,2023-09-03,7143.41
1420,6968,2023-03-06,7923.69
1421,6910,2023-01-12,0.0
1422,7588,2023-05-08,19451.91
1423,6523,2024-09-17,14053.8
1424,315,2024-06-29,7743.23
1425,1627,2024-04-07,6339.2
1426,455,2023-01-04,1475.89
1427,1409,2023-01-01,63.03
1428,4810,2024-08-19,5405.87
1429,3648,2024-03-20,8874.81
1430,2092,2023-06-11,3917.67
1431,8510,2024-07-28,3813.39
1432,4010,2024-09-03,4383.12
1433,1713,2023-11-16,0.0
1434,9105,2024-07-15,908.56
1435,2478,2024-02-27,6092.85
1436,5492,2023-08-21,11918.3
1437,1226,2024-01-26,13828.36
1438,3377,2024-05-11,3387.78
1439,9254,2024-03-13,18379.65
1440,5106,2024-10-02,3266.62
1441,5139,2023-01-18,15558.96
1442,5169,2023-06-29,17906.79
1443,8193,2024-06-14,5195.32
1444,3931,2023-08-13,602.15
1445,6232,2023-02-15,7034.06
1446,8498,2023-08-12,2354.74
1447,6075,2024-12-20,3555.68
1448,110,2023-08-02,10931.15
1449,8917,2023-10-24,9735.68
1450,1741,2024-09-11,22826.55
1451,9855,2023-01-14,1013.74
1452,5795,2024-03-21,0.0
1453,6385,2024-04-12,3521.37
1454,9655,2024-11-03,12165.51
1455,5326,2024-10-26,6764.81
1456,6581,2024-02-09,3752.04
1457,4720,2023-03-16,0.0
1458,1710,2023-05-30,8693.24
1459,7460,2024-06-17,10657.57
1460,4388,2024-09-23,9368.41
1461,4267,2023-01-28,2665.89
1462,4078,2024-08-24,12697.37
1463,6575,2023-03-20,3190.53
1464,9638,2023-04-29,6701.2
1465,829,2024-08-06,13233.24
1466,5831,2023-03-30,8122.45
1467,2195,2023-05-03,4260.81
1468,3231,2024-02-01,9634.69
1469,4582,2023-03-02,0.0
1470,2434,2024-04-06,14103.36
1471,3764,2023-07-07,4512.48
1472,9101,2023-04-02,4483.42
1473,492,2023-03-01,3803.7
1474,4735,2023-12-12,14552.29
1475,7043,2024-10-27,4149.37
1476,7109,2023-05-29,13469.19
1477,3208,2024-03-10,8821.2
1478,8868,2024-05-09,13312.47
1479,7941,2024-01-12,1620.77
1480,6798,2024-08-11,0.0
1481,9532,2023-05-09,17822.31
1482,9296,2023-02-22,4683.0
1483,1364,2024-02-20,4082.85
1484,6291,2024-06-15,573.46
1485,1475,2023-12-18,11513.55
1486,9762,2023-11-10,14405.07
1487,6271,2024-11-27,5431.59
1488,9144,2024-03-27,5588.47
1489,5016,2024-12-13,4040.76
1490,3750,2024-12-15,2262.83
1491,1915,2023-10-19,11997.25
1492,2062,2024-11-14,1804.59
1493,8472,2023-09-28,906.75
1494,9507,2024-04-03,9696.86
1495,4865,2024-04-18,6671.8
1496,4237,2023-07-25,11952.24
1497,9212,2024-12-10,0.0
1498,5284,2023-01-18,2453.41
1499,3699,2023-08-20,1287.05
1500,9199,2024-03-10,25606.26
1501,7075,2023-02-24,0.0
1502,2498,2024-10-30,16551.85
1503,6811,2024-03-22,3316.08
1504,5963,2023-09-21,7323.16
1505,1475,2023-11-12,3037.81
1506,8967,2023-03-02,17389.34
1507,439,2024-04-12,1942.54
1508,5226,2024-05-04,11350.88
1509,217,2023-08-02,4648.15
1510,4061,2023-11-27,5348.75
1511,1443,2023-06-06,7706.62
1512,16,2024-11-07,9406.1
1513,2673,2024-06-16,5290.15
1514,5794,2024-11-13,1247.5
1515,5980,2024-09-19,623.75
1516,4497,2023-01-08,14324.56
1517,9574,2024-02-06,13717.25
1518,2186,2023-06-28,11311.92
1519,1183,2023-02-22,10112.92
1520,2067,2024-01-19,12111.21
1521,8940,2023-07-12,4578.22
1522,6135,2023-01-13,7690.06
1523,6271,2024-06-15,15841.82
1524,9530,2024-12-09,12781.57
1525,984,2023-09-10,6721.96
1526,2936,2023-04-10,2263.95
1527,2584,2024-09-27,5651.3
1528,56,2024-02-06,6804.86
1529,8839,2024-08-13,14834.93
1530,8243,2024-01-26,14411.87
1531,4500,2024-03-27,11928.66
1532,6443,2024-08-13,23782.66
1533,3930,2024-11-16,19109.63
1534,6153,2023-03-12,16471.47
1535,1267,2023-12-11,1969.57
1536,2150,2024-07-30,1769.88
1537,1223,2023-02-17,14262.9
1538,844,2023-07-16,5979.3
1539,9795,2023-02-03,301.74
1540,877,2023-08-22,5276.33
1541,3902,2023-07-22,8428.27
1542,9569,2023-05-30,10516.63
1543,8982,2024-05-03,3149.72
1544,9713,2024-01-21,6267.83
1545,6501,2024-12-10,9616.33
1546,5000,2024-09-08,4714.91
1547,1872,2023-11-28,8358.34
1548,7607,2023-11-23,13071.01
1549,3311,2023-05-18,9848.2
1550,4990,2023-04-26,15264.49
